adult,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genres,production_companies,production_countries,spoken_languages,belongs_to_collection,characters,cast,director,screenplay,keywords
False,0,,393184,tt5599692,ar,Eshtebak,"Inspired by a real event , Clash takes place almost entirely in a riot van during a demonstration in Cairo after the removal of President Morsi in 2013.",1.319772,/fnPY9dH52ootAZJLZqJ3ZZZe1vw.jpg,2016-07-27,0.0,97.0,Released,,Clash,False,7.9,14.0,"['Thriller', ', Drama']","['ARTE France Cinéma', ', Arte France', ', NiKo Film', ', Film Clinic', ', Sampek Productions', ', Ministère des Affaires étrangères et du Développement International', ', Acamedia Pictures', ', Fortress Film Clinic', ', Pyramide International', ', CNC Aide aux cinémas du monde - Institut Français', ', EMC Pictures']","['Egypt', ', France']",['ar'],,"['Zein', ', Adam', ', Nagwa', ', Faris', ', Mans']","['El Sebaii Mohamed', ', Hani Adel', ', Nelly Karim', ', Ahmed Dash', ', Ahmed Malek']",Mohamed Diab,Mohamed Diab,['null']
False,0,http://charlievictorromeo.com/,158933,tt2489512,en,Charlie Victor Romeo,Award winning theatrical documentary derived entirely from 'Black Box' transcripts of six real-life major airline emergencies brought to the screen with cutting-edge stereoscopic 3D technology.,0.188595,/iqfUnL0xnc7F6p0OZMp19Y40TiB.jpg,2014-01-29,0.0,80.0,Released,,Charlie Victor Romeo,False,6.0,1.0,['null'],['null'],['null'],['null'],,"['', ', ', ', ']","['Robert Berger', ', Patrick Daniels', ', Noel Dinneen']",Robert Berger,Robert Berger,['woman director']
False,0,,193284,tt0039861,en,Springtime in the Sierras,"Jean Loring has her men illegally killing and selling game. Roy suspects her and gets himself invited to stay at her ranch. Investigating he finds the freezer where the slaughtered game are kept. But he is caught, tied up, and left to freeze.",0.10743599999999999,/hLWdVaHwj4S3NsseruQUEerQFP2.jpg,1947-07-15,0.0,75.0,Released,HEAD FOR THE MUSICAL HILLS...ROY IS GUNNIN' FOR THRILLS!,Springtime in the Sierras,False,4.0,1.0,['Western'],['Republic Pictures'],['United States of America'],['en'],,"['Roy Rogers', ', Taffy Baker', ', Cookie Bullfincher', ', Jean Loring', ', Bert Baker']","['Roy Rogers', ', Jane Frazee', ', Andy Devine', ', Stephanie Bachelor', ', Harold Landon']",William Witney,Sloan Nibley,"['horse', ', poacher', ', trucolor']"
False,0,,146578,tt1884457,en,The Package,A courier for a local crime lord must deliver a mysterious package while being chased by a horde of unusual gangsters.,2.4697720000000003,/77wfoUNg6OqfxXMuv621JKJyRTZ.jpg,2013-02-09,1469.0,93.0,Released,Vengeance delivered.,The Package,False,4.7,36.0,['Action'],"['Pitchblack Pictures Inc.', ', Lighthouse Pictures', ', Caliber Media Company', ', Motion Picture Corporation of America (MPCA)']",['United States of America'],['en'],,"['Tommy Wick', ', The German', ', Devon', ', Monique', ', Carl']","['Steve Austin', ', Dolph Lundgren', ', Darren Shahlavi', ', Monique Ganderton', ', Jerry Trimble']",Jesse V. Johnson,,"['courier', ', gangster', ', crime lord']"
False,0,,358430,tt3814316,fr,Le Nouveau,"Benoit is the new kid at a junior high school. He's bullied by a gang of arrogant boys who make things difficult for him. Determined not to be pushed around, Benoit organizes a big party and invites the whole class. But on the night of the party, only three students turn up...",3.091686,/6bWfs55diay6y4fwhK9bXGldk57.jpg,2015-12-23,0.0,81.0,Released,,The New Kid,False,5.9,64.0,['Comedy'],"['Mars Films', ', Récifilms', ', Cinéfrance 1888', ', D8 Films']",['France'],['fr'],,"['Benoît', ', Joshua', ', Aglaée', ', Constantin', ', Johanna']","['Réphael Ghrenassia', ', Joshua Raccah', ', Géraldine Martineau', ', Guillaume Cloud-Roussel', ', Johanna Lindstedt']",Rudi Rosenberg,Rudi Rosenberg,['null']
False,0,,28802,tt0069745,fr,La Comtesse,"Countess Irina of Karlstein resides quietly in a hotel on the island of Madeira, where she sustains her immortality by feeding on the life essence of men and women. When new victims are found fatally drained of potency, forensic scientist Dr. Roberts consults his colleague, Dr. Orloff, who confirms that a vampire is responsible. Meanwhile, Irina is confronted by a poet who believes he is destined to become her lover and join her among the immortals!",1.026248,/TPIyIK39Efda8WdHohsnHgBpwH.jpg,1975-01-24,0.0,105.0,Released,World famous shock!,Female Vampire,False,3.8,11.0,"['Horror', ', Foreign']","['Eurociné', ', Général Films']","['Belgium', ', France']",['fr'],,"['Countess Irina Karlstein', ', Baron von Rathony', "", Irina's Servant"", ', Princess de Rochefort', ', Dr. Roberts']","['Lina Romay', ', Jack Taylor', ', Alice Arno', ', Monica Swinn', ', Jesús Franco']",Jesús Franco,,"['sex', ', vampire', ', b movie', ', female vampire', ', voyeurism', ', erotic movie']"
False,0,,81847,tt0020815,en,The Dawn Patrol,"World War I ace Dick Courtney derides the leadership of his superior officer, but Courtney is soon promoted to squadron commander and learns harsh lessons about sending subordinates to their deaths.",0.578592,/s5gdwXu4ZBlLGqTG6I1qRp75zSj.jpg,1930-08-20,0.0,108.0,Released,,The Dawn Patrol,False,5.8,5.0,"['Action', ', War', ', Drama']",['First National Pictures'],['United States of America'],['en'],,"['Dick Courtney', "", Douglas 'Doug' Scot"", ', Maj. Brand', ', Flaherty', ', Bott']","['Richard Barthelmess', ', Douglas Fairbanks Jr.', ', Neil Hamilton', ', Frank McHugh', ', Clyde Cook']",Howard Hawks,,['null']
False,0,,22515,tt1261046,en,Death Racers,"In a dystopian future, contestants compete in a cross-country road race in which killing is part of the game. Death Racers is an American B movie directed by Roy Knyrim and is a mockbuster of Death Race. Released direct-to-video on September 16, 2008, the film stars the Horror Core group Insane Clown Posse and wrestler Scott ""Raven"" Levy.",0.984599,/rfAoHO6dWFkfyq9iZyG8RK9SSBL.jpg,2008-09-28,0.0,90.0,Released,,Death Racers,False,3.1,9.0,"['Action', ', Adventure', ', Comedy', ', Science Fiction', ', Thriller']",['null'],['null'],['en'],,"['Fred the Hammer', ', Governor Black', ', Harvey Winkler', ', Dr. Shank', ', Jennifer Ramirez']","['Jason Ellefson', ', Robert Pike Daniel', ', Stephen Blackehart', ', Dean Kreyling', ', Caroline Attwood']",Roy Knyrim,Andrew Helm,['null']
False,0,,116537,tt1346669,fi,Kukkulan kuningas,"It's Christmas Eve in Helsinki. Young taxi driver Samu is working to escape a family Christmas with his fiancé and baby. At the airport Samu picks up a fascinating customer: a Finnish mercenary Hans, who has returned to Helsinki after an absence of 20 years. Hans hires Samu to go on a mission with him: to find Laura, the daughter of his recently deceased best friend and brother in arms. The quest to find Laura leads the men around the wintry city, to places and people from Hans's past. As Samu watches Hans confront his past, he begins to open his eyes to his own future. When the eventful mission reaches its end, both of the men's lives are forever changed.",0.166984,/o0onIHRy9VY7aizXjEXrLSEeN3S.jpg,2009-09-23,0.0,60.0,Released,,On Thin Ice,False,0.0,0.0,"['Crime', ', Drama']","['Yleisradio (YLE)', ', Juonifilmi']",['Finland'],['fi'],,"['Laura', ', Pirinen', ', Irja', ', ']","['Elena Leeve', ', Pertti Sveholm', ', Tiina Weckström', ', Jussi Nikkilä']",Alli Haapasalo,,['woman director']
False,0,,144982,tt0115680,en,The Big Squeeze,"Benny, a hapless grifter, is thrown off a train after cheating at cards, and into the life of Tanya, a lovely bartender. Tanya has been supporting her husband, a former ballplayer, since his accident, waiting for an insurance settlement that will solve all their financial woes. But when it comes, he refuses to share it with her, claiming with newfound piety that money is the root of all evil. She then enlists the help of Benny to concoct a scheme to get her fair share of the settlement, and he finds one: a local Catholic mission needs money for repairs and Benny decides to create a miracle that will encourage husband Henry to fork over the money - which Benny and Tanya will intercept and share.",0.404501,/iodaTExr7qKBqmQD7ydIP1kK3Ey.jpg,1996-09-06,0.0,98.0,Released,,The Big Squeeze,False,5.0,1.0,['Drama'],['Zeta Entertainment'],['United States of America'],['en'],,"['Tanya Mulhill', ', Jesse Torrejo', "", Benny O'Malley"", ', Henry Mulhill', ', Inspector']","['Lara Flynn Boyle', ', Danny Nucci', ', Peter Dobson', ', Luca Bercovici', ', Michael Chieffo']",Marcus DeLeon,,"['bartender', ', grifter']"
False,0,,111708,tt0092983,es,La estanquera de Vallecas,"Leandro, an unemployed mason and his friend, Tocho, attempt to rob a tobacconist in the Vallecas district of Madrid, but Mrs. Justa, the tobacconist, impedes it alerting the neighbors who notify police. Inside the shop, the confrontation between the two friends and their 'hostages', the tobacconist and her niece Angeles, is relaxing, and a budding sympathy arises between them.",0.782345,/f36pz7PxAs2y5o57f85WCZWuI6N.jpg,1987-04-09,312010.0,106.0,Released,,The Tobacconist of Vallecas,False,5.8,9.0,"['Comedy', ', Drama', ', Foreign']","['Compañía Iberoamericana de TV', ', Televisión Española (TVE)', ', Ministerio de Cultura', ', Ega Medios Audiovisuales']",['Spain'],['es'],,"['Doña Justa', ', Leandro', ', Ángeles', ', Tocho', ', Maldonado']","['Emma Penella', ', José Luis Gómez', ', Maribel Verdú', ', José Luis Manzano', ', Fernando Guillén']",Eloy de la Iglesia,Eloy de la Iglesia,"['robbery', ', madrid', ', gun', ', hostage', ', shop', ', nudity', ', police', ', tobacco', ', friends', ', romance', ', neighbor', ', niece', ', relationship', ', mason', ', cine quinqui']"
False,0,,82567,tt0053319,hi,Sujata,"Sujata (Nutan) is adopted by the Upedendranath and Charu Chowdhury and grows up along side their daughter Rama.  Adhir (Sunil Dutt) enters the Chowdhury family and is considered a suitor for Rama.  However, Adhir likes Sujata and intends to marry her but Sujata's past becomes an point of contention.  Adhir's family will not accept a lower-case girl as their daughter-in-law.  The movie beautifully portrays the prevalent caste system in Indian society.",0.259973,/qwpujv41svyorvfOCe07voYHmDG.jpg,1960-01-01,0.0,161.0,Released,,Sujata,False,5.0,3.0,"['Drama', ', Foreign', ', Romance']",['Bimal Roy Productions'],['India'],['hi'],,"['Sujata', ', Adhir', ', Upendranath Chowdhury', ', Charu', ', Buaji']","['Nutan Behl', ', Sunil Dutt', ', Tarun Bose', ', Sulochana Latkar', ', Lalita Pawar']",Bimal Roy,Nabendu Ghosh,['null']
False,0,,300949,tt0085175,en,O anthropos me to garyfallo,"The story of Nikos Belogiannis member of the communist party and officer of Ellas that has come back to Greece only to get arrested, tried for espionage on behalf of Russia and executed.",0.000177,/cOmHzs7Jj7YMWDWxWL9brMOdNar.jpg,1980-11-23,0.0,125.0,Released,,The Man with the Carnation,False,0.0,0.0,"['History', ', Drama']",['null'],['null'],['null'],,['null'],['null'],Nikos Tzimas,,['null']
False,0,,26561,tt0101811,en,Enchanted April,"Based on Elizabeth Von Arnim's novel, four Englishwomen rent an Italian villa on holiday.",2.400185,/tLZQ9pv6gHdVgXdkmzUQzacFS2g.jpg,1991-11-06,13200170.0,89.0,Released,"It's April in Italy, and anything can happen...even love.",Enchanted April,False,6.9,25.0,"['Romance', ', Drama']","['Miramax Films', ', BBC Films', ', Greenpoint Films']",['United Kingdom'],"['en', ', it']",,"['Lottie Wilkins', ', Rose Arbuthnot', ', Mrs. Fisher', ', Caroline Dester', ', Mellersh Wilkins']","['Josie Lawrence', ', Miranda Richardson', ', Joan Plowright', ', Polly Walker', ', Alfred Molina']",Mike Newell,,"['italy', ', based on novel', ', female friendship', ', vacation', ', chance encounter']"
False,0,,232420,tt0104616,ja,きらきらひかる,"Shoko and Mutsuki get married to satisfy their worried parents, but she is well past the age at which a 'good' Japanese woman should marry, and he is in love with a young male college student. The film is less a realistic exploration of gay life than a fairy tale of three young Japanese trying to construct an alternative to the sexual and familial roles given to them by a society turning increasingly emotionally barren.L.",0.46468100000000007,/bPqeCqDyCsEw7QE6S2C0Efo8BAX.jpg,1992-10-24,0.0,98.0,Released,,Twinkle,False,4.0,1.0,"['Comedy', ', Drama', ', Romance']","['Fuji Television Network', ', Space Bond']",['Japan'],['ja'],,"['Shoko Koyama', ', Mutsuki Kishida', ', Kon Fujishima', ', ', ', Yuriko Kishida']","['Hiroko Yakushimaru', ', Etsushi Toyokawa', ', Michitaka Tsutsui', ', Kai Atô', ', Masuyo Iwamoto']",Joji Matsuoka,,"['love triangle', ', gay', ', father son relationship', ', based on novel', ', double life', ', japanese', ', wife husband relationship', ', secret', ', restaurant', ', arranged marriage', ', marriage of convenience', ', lover', ', marriage', ', alcoholism', ', love', ', unrequited love', ', gay interest', ', family relationships', ', mother daughter relationship', ', in the closet', ', doctor', ', father daughter relationship', ', alcoholic', ', gay man', ', stranger', ', mother son relationship', ', father-in-law son-in-law relationship']"
False,0,,31165,tt0417791,en,Inside I'm Dancing,"Michael is a 24-year-old who has cerebral palsy and long-term resident of the Carrigmore Residential Home for the Disabled, run by the formidable Eileen. His life is transformed when the maverick Rory O'Shea moves in.",4.333887,/4ElxUAGvvwM3Wr9Ei96vqqk7myf.jpg,2004-10-15,0.0,104.0,Released,,Inside I'm Dancing,False,7.1,54.0,['Drama'],['WT2 Productions'],"['France', ', Ireland', ', United Kingdom']",['en'],,"[""Rory O'Shea"", ', Siobhan', ', Michael Connolly', ', Tommy', ', Eileen']","['James McAvoy', ', Romola Garai', ', Steven Robertson', ', Alan King', ', Brenda Fricker']",Damien O'Donnell,Jeffrey Caine,['null']
False,0,,18220,tt0114151,en,Poison Ivy II: Lily,"A young and naive college art student becomes obsessed with assuming the identity and personality of a departed coed who used to live in her room, and in so doing causes complications that result in two men, a student and her art professor, lusting after her.",6.448039,/bYU4DdtGM4JBu5eZNkauDjJhXpN.jpg,1996-01-16,0.0,106.0,Released,Passion. Seduction. Betrayal. Lily wanted to be just like Ivy.,Poison Ivy II: Lily,False,4.6,32.0,"['Drama', ', Romance', ', Thriller']","['New Line Cinema', ', CineTel Pictures', ', MG Entertainment']",['United States of America'],['en'],Poison Ivy Collection,"['Lily Leonetti', ', Gredin', ', Donald Falk', ', Angela Falk', ', Daphne Falk']","['Alyssa Milano', ', Johnathon Schaech', ', Xander Berkeley', ', Belinda Bauer', ', Camilla Belle']",Anne Goursaud,Chloe King,"['sex', ', obsession', ', diary', ', murder', ', student', ', lust', ', art', ', woman director', ', erotic movie']"
False,32000000,,8055,tt0976051,en,The Reader,"The story of Michael Berg, a German lawyer who, as a teenager in the late 1950s, had an affair with an older woman, Hanna, who then disappeared only to resurface years later as one of the defendants in a war crimes trial stemming from her actions as a concentration camp guard late in the war. He alone realizes that Hanna is illiterate and may be concealing that fact at the expense of her freedom.",7.931732000000001,/mEqgCzhGO3gi9DkevgM7N6a5mY3.jpg,2008-12-10,113019290.0,124.0,Released,Behind the mystery lies a truth that will make you question everything you know.,The Reader,False,7.2,835.0,"['Drama', ', Romance']","['Studio Babelsberg', ', Filmförderanstalt (FFA)', ', The Weinstein Company', ', Filmstiftung Nordrhein-Westfalen', ', Mirage Enterprises', ', Filmförderungsanstalt (FFA)', ', Medienboard Berlin-Brandenburg', ', Deutsche Filmförderfonds (DFFF)', ', Mitteldeutsche Medienförderung (MDM)']","['Germany', ', United States of America']","['en', ', de', ', el', ', la']",,"['Hanna Schmitz', ', Michael Berg', ', Young Michael Berg', ', Brigitte', ', Professor Rohl']","['Kate Winslet', ', Ralph Fiennes', ', David Kross', ', Jeanette Hain', ', Bruno Ganz']",Stephen Daldry,David Hare,"['germany', ', war crimes', ', trial', ', female prisoner', ', teenager', ', law student', ', teenage sexuality', ', older woman younger man relationship', ', teenage sex', ', affair']"
